trial_0,trial_1,trial_2
-0.013265450801292558,0.014974961358286411,0.008155361533848214
0.010479516440626063,0.0043266336183107375,0.011655999944369326
0.0040798406037088255,0.010066601306307295,0.007223683949976367
-0.0058115399009555655,0.005224629682157412,0.0004509636793184058
-0.0042283924601048874,0.00407822325561793,0.007983885135062303
0.0024821468906560938,0.009622180693866335,0.008632642727493143
-0.010040355756590704,-0.01515575728698836,-0.007503529506984031
-0.01635798186879685,0.002230291854280802,0.000798570218043138
-0.009860040860683573,-0.0026464557925507987,0.010505936415576785
0.011362562571775332,0.012772493268949582,0.023098905781568663
-0.009455305022798899,-0.006429674973926113,-0.00691644352440647
0.0030805756235313046,0.0055406259369617916,0.018571087767375122
-0.002732636615759463,0.009911861889893417,-0.0077645815880888185
-0.008267455288577084,0.003373713811371461,-0.006882072922189888
0.005189090838968278,-0.015160339081094624,0.005529041093766054
-0.007209502837728855,-0.005328424821533027,-0.0006321571679458043
0.0076363911938761315,0.0021161515339453603,0.007252038778660003
0.0019909413877631857,0.002554944689355923,-0.0025824874689283567
9.27169865437079e-05,0.0047827873794091865,-0.003821846807396931
0.000955949292924571,0.008016391900441622,-0.009813793152531426
0.00015297683489393782,0.0019834157618777368,0.013414769810971462
0.0002672533749033847,0.0011071770051538146,-0.00530900844418164
0.001580623721478022,0.014724200426412029,-0.003408382008651642
0.001824545375149623,0.000909316238801808,0.0031198120729688246
-0.0011735600952611544,0.011457605664983706,0.0032482662881493864
0.002236201749685339,-0.0023009052471286437,0.004565175866763773
-0.00693970509612972,-0.006397733151456927,-0.0036708146488289434
-0.008516201215512128,-0.01193758750246268,-0.006900030498411151
-0.00298323104664527,-0.0014740435798904356,0.006387615401303861
-0.0070634636892058,0.0029697391127809438,0.005302819951835877
-0.0025606506968640533,0.004112234030314686,0.006363379814526771
-0.004327258225281235,0.004430922122509651,0.0010476395770950009
-0.003143278246065228,-0.00235450745892424,0.0005241086152904543
0.007201665464472861,0.006556535545132606,0.010450731975882943
0.0029662241985119573,0.011521115301885465,0.0009252537177432553
0.003309733417983847,0.012074074405475366,0.0008004936886371605
0.016490805397221937,0.013889803156432136,0.0031159045105247285
0.003723052263533546,0.0012931617873129212,0.006194902002581909
0.0037777073403914728,0.0025925020257198837,0.0027947713354355593
0.00669459096849154,-0.006371390549556383,-7.5358446324646e-05
-0.0014840239080538247,0.0044158931068214585,-0.0065183720020713576
-0.006061712112275392,0.0012322580429253841,0.0018607712757893178
-0.002284826801839432,0.0007674764187854961,0.012337497199837705
0.00015286130069307635,0.0016483942683393061,-0.0026706040071080277
0.014509213114453507,0.01492082266793662,0.008407917895216659
-0.0007790248111512138,-0.00022983117553557783,-0.001938954709388826
0.0073103442825889885,0.002665768429899223,-0.0026260255500687732
0.0005857952997940972,0.004210353534232481,-0.006296854119419859
0.0015770809819326348,-0.0031376282459768916,-0.005692818430927934
0.001467094903272903,-0.01157603246548783,-0.010230036602398775
0.0010946839748029612,0.0043877986247998595,-0.005446448497975949
-0.0033933621079064195,0.004740983680265932,0.003371660247590909
-0.010269865049474525,-0.004933032633721335,-0.0018660440045531667
0.0008343828046097831,-0.0028135662825779784,-0.0076998734514924835
0.005668167267592953,0.0022354130205832043,0.005938776238499957
0.0020321184807185083,0.010857880634997525,0.004542806431868676
-0.008857163041877298,-0.0015973965892424743,-0.005243584190108893
0.0027853793989868576,-0.004164603871137706,-0.003767039720679934
-0.011245057904915715,-0.012543459113075575,-0.017846934439488905
-0.0023814834588999512,-0.006332712954256652,-0.007870871241033188
-0.004099013915315364,-0.002251710178267241,0.0032829942046205887
0.0024278090311898766,0.006159467453965046,-0.0022472238247700114
0.004434018736683013,0.000739684019188675,-0.006140939515140817
-0.0027127485063889196,-0.00973080832680741,0.013113863307574006
0.008358527785986256,0.001254419346663452,0.006437034454016271
0.0013527568874660302,0.009207951506113206,0.006998077312215347
-0.002023520569527511,0.010343373206263788,0.004221747153912088
0.008496263515854172,-0.0031571560458246344,0.00777636589038094
0.009345969958740555,0.0020547590548135462,-0.00948782830903954
0.010702063996349001,0.0024459649804796633,0.00803984813065864
0.001155901499489746,-0.00531952841021572,-0.0004842836236421026
-0.0028309323894976112,-0.0076315026817532165,-0.01436898845594872
7.223109088390356e-05,-0.005538938364117539,-0.0030808264007422667
0.001678326360532269,-0.0042885266394019975,-0.001657176288234009
-0.005711178819143528,0.002092964940577841,-0.0009409539866899398
0.01022823448487227,0.001429038711969388,-0.001555378487711119
-0.004536212360667461,0.00919294765023714,-0.002487655919853909
0.004789084000901399,0.008422208649405308,-6.368586963821247e-05
0.003972224639907892,0.0038094246708962397,0.003166209833386908
-0.009659980128775865,-0.012424693628231702,-0.007298901161779324
0.011693643353485182,-0.001300792844307108,-0.004625009310393966
0.0017454309700880991,0.0017905116670198277,0.004389495508947631
-0.009110961438916102,0.006285473590142478,-0.0002738277044490866
-0.022662178375706374,-0.009364379163944466,-0.019771887390440248
-0.003271346096928388,0.002577503084187339,0.003428022726453753
0.00725801647591354,-0.00011545806229135407,0.020132632125870662
-0.0014592232046136495,-0.005785484656950228,0.001983289057183711
-0.005588702592456089,-0.0063394851595293305,-0.0011404282706478377
0.01204314528471228,-0.0106100844657069,-0.000612100660315341
-0.0014330020042596196,0.004975028826579986,-0.0005205991061972334
-0.005406152745431872,-0.0020089609552079867,-0.010417241242005366
0.005633215927146127,0.010027985090987698,0.010819182960766392
0.002747302710005249,0.007670381773556006,0.009175474015538436
-0.0061207188731055425,-0.00627763126123059,-0.0005134706480393332
0.0004258751634048989,-0.006142059991751401,0.0006372802558228178
-0.004192314781509519,-0.01528297631205291,0.004591972527969956
-0.013453586246974883,-0.004512104819344664,-0.00394538432924798
0.009520248646736765,-0.005071950738112133,-0.006495643866029506
-0.011713449118335911,0.002596820597466794,-0.0055016762657826655
0.008371706002392718,0.012904874903527703,-0.011363991492411693
-0.0053451355537688676,0.0077678571737787114,-0.006969059215708937
1.663631378314226e-05,-0.00544763200405533,0.0036331197721830326
0.0005627185982102858,-0.005471534402052097,-0.012170072126296023
-0.011375060008635167,-0.005890203169393986,-0.009536800702275222
-0.008244443753220693,0.002671672226885952,0.0014171849436200835
-0.002587943120243714,0.001307148975812412,-0.012008480709555921
-0.006080334468140198,0.0024615917366233924,-0.0030358055919759773
-0.003909647053535119,-0.012250217286482661,0.001293172651676003
-0.0003180865402809558,0.004173320605773965,0.016218218734179907
-0.00816796431918758,-0.00393417209331969,-0.0033302458164566726
0.011991979926785872,0.002116827337648241,0.0065618730907819126
0.00937228583783763,-0.004651763898748889,0.009039154773866454
-0.0008598533667135446,-0.0078036104954753455,0.0005571693439773797
-0.004754013358875745,0.0007346465470336669,0.00012532347707325259
-0.0053220785055623394,0.013603177621889607,-0.003378038523395337
0.008711317191146067,0.0004197934842758008,0.0062703052743900995
-0.00038432492425817316,0.012444384129735395,0.008640414419039089
0.005147595498300143,-0.002338864061499071,0.009597207496649706
0.011058752983357845,0.006858349255625733,0.003516070651901802
0.005864576511916141,-0.002969659015207008,-0.006846881997510029
0.005748935210904419,-0.0018765933582547728,-0.00632448911227482
-0.0031957450478383564,-0.0023158637362083847,0.0024601502974728657
-0.004659893217716112,-0.008175172411402892,0.0005354370049589332
-0.015421787711331538,0.004098563103903105,-0.007666236353842851
-0.0006261060692545357,0.005413246010991423,-0.004314966701953401
0.0012511359732315821,0.00331264589986188,-0.011086970489626606
-0.0024754603651874554,0.0045721710654204875,0.0020250281213266704
-0.013605832901803002,-0.01041110630298259,-0.004574290116480011
-0.0028664938367684648,-0.004639683293263273,-0.012523838970903837
-0.0017203146258436377,-0.002985177881688719,-0.004829830045161223
0.0012958081929202404,0.014110118175161631,-0.0019699545259762516
0.0003832951745787929,0.0028183390840959264,0.012645688978575546
-0.014547695501909218,0.0010485033458624525,-0.0034124608534165757
0.014570662558495028,0.014855944319077212,0.015326515133393212
0.00380150428876429,0.006521545612719614,0.004515494728761742
-0.002224615070806216,0.0032922971282754393,0.0065406788341583234
-0.007814766907947303,-0.006220495814925415,-0.0031392435967825733
-0.002975489313768457,0.0078113083511983745,0.012381817945804528
-0.0011028260360868096,0.0018451438952576517,0.0021125817981467575
0.0013387017064970294,-0.0014287228073162142,-0.010883289211070577
0.009544114650979717,0.004549714810400064,0.00436231132550075
0.004576199242132436,-0.0038951751129579285,0.005390588047765651
0.004864957794694358,0.0049301311778788,0.0034147643292417413
0.010798958888504111,0.007654386911752012,0.006335427683578901
0.002691703811044271,0.008863739850890968,-0.003389714117205628
-0.0015341957043797884,-0.01162058442105955,0.0014031348864876336
-0.013098248542316834,-0.007082734979139069,0.0035577870205378915
0.01128189436303701,-0.0049939165284921035,0.0048327130466595996
-0.00018016082990339986,-0.009030084423177312,-0.0058855122577314
0.004643905812921233,0.004156245987206851,0.004622562151210383
0.002490873674416355,0.003290118211336342,0.00764347867474878
-0.001627131088982753,0.0036742848913634534,-0.015410819039481915
-0.00016530214493899438,-0.009512652603375353,0.002049413472737655
0.003030841538902031,0.010334340949527248,-0.001315135892298594
-0.013888491753707873,-0.004931413187227983,-0.008432545905252269
0.006979250555555312,-0.0024603637681234864,-0.010176381792965773
-0.004114774215781077,0.004617617123324294,0.0010629902407980924
0.0018494492502988218,-0.0009621074590878916,0.005374358144146043
-0.012792404764340192,-0.007484139870027958,0.005898317205671804
0.009223450698655756,-0.0027333960026529715,-0.006907215836518314
0.0018126161134753894,-0.014356992380764653,-0.0033504234725695225
-0.0135935916216802,-0.007413916354755133,-0.003953548633122396
0.004230761280340869,0.0026488142873671416,-0.005161659331520763
-0.006833102451031095,0.00939008411686527,0.0055103002964073736
0.003205322682331254,-0.0012716536419010056,0.0033537221418653267
0.004854357518689741,-0.0014549955100141973,-0.013887042084555217
-0.007600168913065571,-0.0038040764449676634,-0.007388096164445734
-0.0036024278942631592,0.012319719087360794,-0.00020778976443146761
0.0013413691540577017,0.005393571581105292,-0.00517517065474315
0.011548211857986702,0.010546016179460969,0.015693496776312165
0.021149830775765488,0.0026788476509619764,-0.008467757370218197
0.010327203750485039,-0.005961002758239034,0.011426095420423494
0.006943112750047722,0.010046908186500945,0.009414369148942494
-0.004568306213975461,0.0036325589618621647,0.0009637781290540064
-0.003081550007866282,-0.01735798672870325,-0.022407583200335524
0.004219462229900439,0.009851945402258875,0.003292114288256694
-0.006406779103764555,0.0001335453247911433,-0.004414566479006824
-0.004240873257291408,0.004521464893302363,-0.009644812568085156
0.008918195442550212,0.014216965760385326,0.011941687213669477
-0.0015365265505755637,-0.003941921760823058,-0.0034328968447472534
-0.007932006907324304,-0.002497406948620131,0.002099415241447537
-0.005565471793587408,-0.00478842203648791,-0.005524752065033183
-0.0037182394904399967,-0.006272210041377481,0.004918424221344852
0.003902470514121897,-0.005712589605345033,-0.0013358550295957934
0.005216864660326559,0.0023992823544655762,-0.004039979301329441
-0.005108954251663113,0.010936644360972586,0.01056243799209597
0.009129320250968971,0.001306679506217961,-0.0020190999125700654
0.00508906916806778,0.0012229452953536587,0.0005365751814188262
-0.0021320772211073937,0.0036899342641431177,-0.010459648846218387
0.013953254470943904,0.0038806528954332593,0.0054098172554686765
0.000500934610300608,0.008146040396968129,-0.00029796250419695174
0.0015950711217239517,0.004833929789231111,0.006836787760401714
0.005690430931943741,-0.00398819834183341,0.0005025849618303033
-0.006792673057051498,-0.008321557575190845,-0.012165639047413353
0.0035179485952499755,0.007534998396209715,0.006736731322657307
-0.0028443043242135746,0.0019673794289855545,0.005022733798618306
-0.005130146224284635,-0.0019124242394520422,-0.005109389454715696
-0.001774489233606511,-5.2316246035262644e-05,-0.008492276444535903
-0.011265918551240869,-0.009503679555325262,0.00995478525341389
0.0009998535132988932,0.00478406844469562,0.003040994030071223
-0.003681429501647903,-0.00017771716206669468,-0.0025353855608295545
0.0029362010978968333,0.0017347131221892298,-0.009997913257717823
-0.0009969254182116026,0.012165308415484546,0.0026441479789612327
-0.010767807964016798,0.0010579505088292806,-0.007697143355176768
0.002496672459720703,-0.003925326817452665,0.007164555306366245
-0.0049509594924436835,0.00982188861357958,0.0010242770230661856
0.004913719154759721,-0.0029604158477635678,0.010647330289494628
